NO_OF_SAMPLES	23292
FREQUENCY	1200
TIME_STAMP	2024-02-21, 11:05:44.077	92468.31079140
FIRST_SAMPLE	709
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti Gen 5
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Amti Optima BMS400600HF-2K 11054M
FORCE_PLATE_CORNER_POSX_POSY_X	352.549016
FORCE_PLATE_CORNER_POSX_POSY_Y	543.362796
FORCE_PLATE_CORNER_POSX_POSY_Z	-2.062500
FORCE_PLATE_CORNER_NEGX_POSY_X	749.105990
FORCE_PLATE_CORNER_NEGX_POSY_Y	544.287086
FORCE_PLATE_CORNER_NEGX_POSY_Z	-1.573700
FORCE_PLATE_CORNER_NEGX_NEGY_X	750.492156
FORCE_PLATE_CORNER_NEGX_NEGY_Y	-50.576698
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-1.149000
FORCE_PLATE_CORNER_POSX_NEGY_X	353.935093
FORCE_PLATE_CORNER_POSX_NEGY_Y	-51.500998
FORCE_PLATE_CORNER_POSX_NEGY_Z	-1.637900
FORCE_PLATE_OFFSET_X	0.000000
FORCE_PLATE_OFFSET_Y	0.000000
FORCE_PLATE_OFFSET_Z	0.000000
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
857	0.71333	4.285645	10.873535	-0.449493	-0.711487	0.153290	1.435059	0.000000	0.000000	0.000000	
858	0.71417	3.966797	10.830078	-0.087288	-0.919800	0.057747	1.392822	0.000000	0.000000	0.000000	
859	0.71500	4.554199	10.601562	1.322815	-0.790833	0.055246	1.470215	0.000000	0.000000	0.000000	
860	0.71583	3.923462	10.700195	0.261963	-0.887421	0.139984	1.452698	0.000000	0.000000	0.000000	
861	0.71667	4.011963	10.610840	-0.446442	-0.974487	0.143440	1.524658	0.000000	0.000000	0.000000	
862	0.71750	4.103760	10.697754	0.261185	-0.841400	0.289322	1.452698	0.000000	0.000000	0.000000	
863	0.71833	4.555420	10.780273	0.258606	-0.752289	0.127083	1.452698	0.000000	0.000000	0.000000	
864	0.71917	4.016357	10.876465	0.968994	-0.712341	-0.035500	1.488281	0.000000	0.000000	0.000000	
865	0.72000	4.287354	10.961914	0.258514	-0.760071	0.224503	1.506531	0.000000	0.000000	0.000000	
866	0.72083	3.923218	10.610840	1.325623	-0.702667	0.139587	1.488098	0.000000	0.000000	0.000000	
867	0.72167	4.014893	10.697754	2.033203	-1.113464	-0.000208	1.469971	0.000000	0.000000	0.000000	
868	0.72250	4.197021	10.873535	1.322449	-0.983521	0.149437	1.488098	0.000000	0.000000	0.000000	
869	0.72333	4.373291	10.604980	0.614960	-1.063538	0.120396	1.506348	0.000000	0.000000	0.000000	
870	0.72417	4.278564	10.250488	0.617859	-0.959930	0.152733	1.524292	0.000000	0.000000	0.000000	
871	0.72500	4.421143	11.004395	2.728149	-0.751617	0.111179	1.499695	0.000000	0.000000	0.000000	
872	0.72583	4.101318	10.520020	0.262436	-1.152039	0.075012	1.524414	0.000000	0.000000	0.000000	
873	0.72667	4.100586	10.431152	0.617401	-0.695374	0.074860	1.524292	0.000000	0.000000	0.000000	
874	0.72750	4.063721	11.188477	-0.090088	-0.801300	0.243370	1.571350	0.000000	0.000000	0.000000	
875	0.72833	4.012451	10.610352	0.262207	-1.065002	0.036074	1.488525	0.000000	0.000000	0.000000	
876	0.72917	4.010254	10.432617	0.263458	-0.695770	0.107441	1.452698	0.000000	0.000000	0.000000	
877	0.73000	4.467529	10.869141	1.675720	-0.846466	0.301926	1.452148	0.000000	0.000000	0.000000	
878	0.73083	4.553223	10.602539	0.259857	-0.745636	0.019896	1.452698	0.000000	0.000000	0.000000	
879	0.73167	4.281494	10.427734	1.325256	-0.830536	0.009713	1.506104	0.000000	0.000000	0.000000	
880	0.73250	4.055176	10.829590	-0.087509	-0.919800	0.060913	1.571350	0.000000	0.000000	0.000000	
881	0.73333	4.011475	10.611328	-1.155090	-0.838593	0.143677	1.525024	0.000000	0.000000	0.000000	
